Pool name, Weekday, Start time, End time, Note
Balboa Pool,Tuesday,3:30PM,5:00PM,Parent Child Swim on Steps
Balboa Pool,Tuesday,6:00PM,7:00PM,Parent Child Swim on Steps
Balboa Pool,Tuesday,6:30PM,7:30PM,Parent Child Swim on Steps
Balboa Pool,Wednesday,6:30AM,8:30AM,Parent Child Swim on Steps
Balboa Pool,Wednesday,7:00AM,8:30AM,Parent Child Swim on Steps
Balboa Pool,Wednesday,7:30AM,8:30AM,Parent Child Swim on Steps
Balboa Pool,Wednesday,9:00AM,10:30AM,Parent Child Swim on Steps
Balboa Pool,Wednesday,10:30AM,12:15PM,Parent Child Swim on Steps
Balboa Pool,Wednesday,11:00AM,12:30PM,Parent Child Swim on Steps
Balboa Pool,Wednesday,11:30AM,1:15PM,Parent Child Swim on Steps
Balboa Pool,Wednesday,12:45PM,1:45PM,Parent Child Swim on Steps
Balboa Pool,Wednesday,1:30PM,3:30PM,Family Swim
Balboa Pool,Wednesday,2:00PM,3:15PM,Parent Child Swim on Steps
Balboa Pool,Wednesday,2:30PM,4:00PM,Parent Child Swim on Steps
Balboa Pool,Wednesday,3:30PM,6:00PM,Parent Child Swim on Steps
Balboa Pool,Wednesday,4:30PM,7:00PM,Parent Child Swim on Steps
Balboa Pool,Wednesday,5:30PM,6:30PM,Parent Child Swim on Steps
Balboa Pool,Wednesday,6:30PM,8:00PM,Parent Child Swim on Steps
Balboa Pool,Wednesday,7:00PM,8:30PM,Parent Child Swim on Steps
Balboa Pool,Thursday,6:30AM,8:30AM,Parent Child Swim on Steps
Balboa Pool,Thursday,7:00AM,8:30AM,Parent Child Swim on Steps
Balboa Pool,Thursday,7:30AM,8:45AM,Parent Child Swim on Steps
Balboa Pool,Thursday,9:00AM,10:30AM,Parent Child Swim on Steps
Balboa Pool,Thursday,10:30AM,12:00PM,Parent Child Swim on Steps
Balboa Pool,Thursday,11:00AM,12:30PM,Parent Child Swim on Steps
Balboa Pool,Thursday,11:30AM,1:15PM,Parent Child Swim on Steps
Balboa Pool,Thursday,12:45PM,1:45PM,Parent Child Swim on Steps
Balboa Pool,Thursday,1:30PM,3:00PM,Parent Child Swim on Steps
Balboa Pool,Thursday,2:30PM,3:30PM,Parent Child Swim on Steps
Balboa Pool,Thursday,3:30PM,6:00PM,Parent Child Swim on Steps
Balboa Pool,Thursday,4:15PM,5:30PM,Parent Child Swim on Steps
Balboa Pool,Thursday,6:00PM,7:00PM,Parent Child Swim on Steps
Balboa Pool,Thursday,6:30PM,7:30PM,Parent Child Swim on Steps
Balboa Pool,Friday,6:30AM,8:30AM,Parent Child Swim on Steps
Balboa Pool,Friday,9:00AM,10:30AM,Parent Child Swim on Steps
Balboa Pool,Friday,10:30AM,12:15PM,Parent Child Swim on Steps
Balboa Pool,Friday,11:30AM,12:30PM,Parent Child Swim on Steps
Balboa Pool,Friday,12:00PM,3:00PM,Parent Child Swim on Steps
Balboa Pool,Friday,12:45PM,1:45PM,Parent Child Swim on Steps
Balboa Pool,Friday,1:30PM,3:30PM,Family Swim
Balboa Pool,Friday,2:00PM,4:00PM,Parent Child Swim on Steps
Balboa Pool,Friday,3:30PM,5:00PM,Parent Child Swim on Steps
Balboa Pool,Friday,5:30PM,7:30PM,Parent Child Swim on Steps
Coffman Pool,Saturday,1:00PM,2:00PM,Parent Child Swim
Coffman Pool,Monday,4:30PM,6:00PM,Parent Child Swim
Coffman Pool,Tuesday,2:30PM,3:30PM,Parent Child Swim
Coffman Pool,Wednesday,7:00AM,8:30AM,Parent Child Swim
Coffman Pool,Wednesday,4:30PM,6:00PM,Parent Child Swim
Coffman Pool,Thursday,2:30PM,3:30PM,Parent Child Swim
Garfield Pool,Saturday,1:00PM,2:00PM,Parent Child Swim
Garfield Pool,Monday,4:30PM,6:00PM,Parent Child Swim
Garfield Pool,Tuesday,2:30PM,3:30PM,Parent Child Swim
Garfield Pool,Wednesday,7:00AM,8:30AM,Parent Child Swim
Garfield Pool,Wednesday,4:30PM,6:00PM,Parent Child Swim
Garfield Pool,Thursday,2:30PM,3:30PM,Parent Child Swim
Hamilton Pool,Saturday,7:30AM,8:30AM,Family Swim in Small Pool
Hamilton Pool,Saturday,9:00AM,10:30AM,Family Swim in Small Pool
Hamilton Pool,Saturday,12:00PM,1:15PM,Family Swim in Small Pool
Hamilton Pool,Saturday,1:00PM,2:00PM,Parent Child Swim
Hamilton Pool,Saturday,1:45PM,3:00PM,Family Swim in Small Pool
Hamilton Pool,Saturday,3:30PM,4:30PM,Family Swim in Small Pool
Hamilton Pool,Saturday,4:00PM,5:00PM,Family Swim in Small Pool
Hamilton Pool,Sunday,7:30AM,8:30AM,Family Swim in Small Pool
Hamilton Pool,Sunday,9:00AM,10:30AM,Family Swim in Small Pool
Hamilton Pool,Sunday,12:30PM,2:00PM,Family Swim in Small Pool
Hamilton Pool,Monday,7:00AM,8:30AM,Family Swim in Small Pool
Hamilton Pool,Monday,7:30AM,8:30AM,Family Swim in Small Pool
Hamilton Pool,Monday,2:00PM,3:30PM,Family Swim in Small Pool
Hamilton Pool,Monday,4:30PM,6:00PM,Family Swim in Small Pool
Hamilton Pool,Monday,6:30PM,7:30PM,Family Swim in Small Pool
Hamilton Pool,Tuesday,6:30AM,8:30AM,Family Swim in Small Pool
Hamilton Pool,Tuesday,7:00AM,8:30AM,Family Swim in Small Pool
Hamilton Pool,Tuesday,7:30AM,8:30AM,Family Swim in Small Pool
Hamilton Pool,Tuesday,9:00AM,10:30AM,Family Swim in Small Pool
Hamilton Pool,Tuesday,10:30AM,12:00PM,Family Swim in Small Pool
Hamilton Pool,Tuesday,11:00AM,12:30PM,Family Swim in Small Pool
Hamilton Pool,Tuesday,11:30AM,1:15PM,Family Swim in Small Pool
Hamilton Pool,Tuesday,12:45PM,1:45PM,Family Swim in Small Pool
Hamilton Pool,Tuesday,1:30PM,3:00PM,Family Swim in Small Pool
Hamilton Pool,Tuesday,2:30PM,3:30PM,Family Swim in Small Pool
Hamilton Pool,Tuesday,3:30PM,5:00PM,Family Swim in Small Pool
Hamilton Pool,Tuesday,6:00PM,7:00PM,Family Swim in Small Pool
Hamilton Pool,Tuesday,6:30PM,7:30PM,Family Swim in Small Pool
Hamilton Pool,Wednesday,6:30AM,8:30AM,Family Swim in Small Pool
Hamilton Pool,Wednesday,7:00AM,8:30AM,Family Swim in Small Pool
Hamilton Pool,Wednesday,7:30AM,8:30AM,Family Swim in Small Pool
Hamilton Pool,Wednesday,9:00AM,10:30AM,Family Swim in Small Pool
Hamilton Pool,Wednesday,10:30AM,12:15PM,Family Swim in Small Pool
Hamilton Pool,Wednesday,11:00AM,12:30PM,Family Swim in Small Pool
Hamilton Pool,Wednesday,11:30AM,1:15PM,Family Swim in Small Pool
Hamilton Pool,Wednesday,12:45PM,1:45PM,Family Swim in Small Pool
Hamilton Pool,Wednesday,2:00PM,3:15PM,Family Swim in Small Pool
Hamilton Pool,Wednesday,2:30PM,4:00PM,Family Swim in Small Pool
Hamilton Pool,Wednesday,3:30PM,6:00PM,Family Swim in Small Pool
Hamilton Pool,Wednesday,4:30PM,7:00PM,Family Swim in Small Pool
Hamilton Pool,Wednesday,5:30PM,6:30PM,Family Swim in Small Pool
Hamilton Pool,Wednesday,6:30PM,8:00PM,Family Swim in Small Pool
Hamilton Pool,Wednesday,7:00PM,8:30PM,Family Swim in Small Pool
Hamilton Pool,Thursday,6:30AM,8:30AM,Family Swim in Small Pool
Hamilton Pool,Thursday,7:00AM,8:30AM,Family Swim in Small Pool
Hamilton Pool,Thursday,7:30AM,8:45AM,Family Swim in Small Pool
Hamilton Pool,Thursday,9:00AM,10:30AM,Family Swim in Small Pool
Hamilton Pool,Thursday,10:30AM,12:00PM,Family Swim in Small Pool
Hamilton Pool,Thursday,11:00AM,12:30PM,Family Swim in Small Pool
Hamilton Pool,Thursday,11:30AM,1:15PM,Family Swim in Small Pool
Hamilton Pool,Thursday,12:45PM,1:45PM,Family Swim in Small Pool
Hamilton Pool,Thursday,1:30PM,3:00PM,Family Swim in Small Pool
Hamilton Pool,Thursday,2:30PM,3:30PM,Family Swim in Small Pool
Hamilton Pool,Thursday,3:30PM,6:00PM,Family Swim in Small Pool
Hamilton Pool,Thursday,4:15PM,5:30PM,Family Swim in Small Pool
Hamilton Pool,Thursday,6:00PM,7:00PM,Family Swim in Small Pool
Hamilton Pool,Thursday,6:30PM,7:30PM,Family Swim in Small Pool
Hamilton Pool,Friday,6:30AM,8:30AM,Family Swim in Small Pool
Hamilton Pool,Friday,9:00AM,10:30AM,Family Swim in Small Pool
Hamilton Pool,Friday,10:30AM,12:15PM,Family Swim in Small Pool
Hamilton Pool,Friday,11:30AM,12:30PM,Family Swim in Small Pool
Hamilton Pool,Friday,12:00PM,3:00PM,Family Swim in Small Pool
Hamilton Pool,Friday,12:45PM,1:45PM,Family Swim in Small Pool
Hamilton Pool,Friday,2:00PM,4:00PM,Family Swim in Small Pool
Hamilton Pool,Friday,3:30PM,5:00PM,Family Swim in Small Pool
Hamilton Pool,Friday,5:30PM,7:30PM,Family Swim in Small Pool
Martin Luther King Jr Pool,Saturday,1:00PM,2:00PM,Parent Child Swim
Martin Luther King Jr Pool,Monday,4:30PM,6:00PM,Parent Child Swim
Martin Luther King Jr Pool,Tuesday,2:30PM,3:30PM,Parent Child Swim
Martin Luther King Jr Pool,Wednesday,7:00AM,8:30AM,Parent Child Swim
Martin Luther King Jr Pool,Wednesday,4:30PM,6:00PM,Parent Child Swim
Martin Luther King Jr Pool,Thursday,2:30PM,3:30PM,Parent Child Swim
Mission Community Pool,Saturday,1:00PM,2:00PM,Parent Child Swim
Mission Community Pool,Monday,4:30PM,6:00PM,Parent Child Swim
Mission Community Pool,Tuesday,2:30PM,3:30PM,Parent Child Swim
Mission Community Pool,Wednesday,7:00AM,8:30AM,Parent Child Swim
Mission Community Pool,Wednesday,4:30PM,6:00PM,Parent Child Swim
Mission Community Pool,Thursday,2:30PM,3:30PM,Parent Child Swim
North Beach Pool,Saturday,1:00PM,2:00PM,Parent Child Swim
North Beach Pool,Monday,4:30PM,6:00PM,Parent Child Swim
North Beach Pool,Tuesday,2:30PM,3:30PM,Parent Child Swim
North Beach Pool,Wednesday,7:00AM,8:30AM,Parent Child Swim
North Beach Pool,Wednesday,4:30PM,6:00PM,Parent Child Swim
North Beach Pool,Thursday,2:30PM,3:30PM,Parent Child Swim
Rossi Pool,Saturday,1:00PM,2:00PM,Parent Child Swim
Rossi Pool,Monday,4:30PM,6:00PM,Parent Child Swim
Rossi Pool,Tuesday,2:30PM,3:30PM,Parent Child Swim
Rossi Pool,Wednesday,7:00AM,8:30AM,Parent Child Swim
Rossi Pool,Wednesday,4:30PM,6:00PM,Parent Child Swim
Rossi Pool,Thursday,2:30PM,3:30PM,Parent Child Swim
Sava Pool,Saturday,1:00PM,2:00PM,Parent Child Swim
Sava Pool,Monday,4:30PM,6:00PM,Parent Child Swim
Sava Pool,Tuesday,2:30PM,3:30PM,Parent Child Swim
Sava Pool,Wednesday,7:00AM,8:30AM,Parent Child Swim
Sava Pool,Wednesday,4:30PM,6:00PM,Parent Child Swim
Sava Pool,Thursday,2:30PM,3:30PM,Parent Child Swim
